Transaction_Text,Label
Electronics purchase - INR 47021 - Ref 484896,Shopping
Consumer durable EMI - INR 28102 - Ref 956290,EMI
Ola cab booking - INR 48993 - Ref 658950,Travel
Consumer durable EMI - INR 19646 - Ref 347275,EMI
MakeMyTrip travel booking - INR 7698 - Ref 559135,Travel
Mobile EMI payment - INR 18795 - Ref 463650,EMI
KFC online order - INR 47285 - Ref 596183,Food
Fixed deposit investment - INR 33109 - Ref 466291,Investment
ETF purchase - INR 9909 - Ref 831924,Investment
Zomato food delivery - INR 1242 - Ref 747275,Food
ETF purchase - INR 16481 - Ref 786261,Investment
Cafe coffee purchase - INR 5664 - Ref 568443,Food
Bike loan EMI - INR 46847 - Ref 508518,EMI
Laptop EMI payment - INR 32763 - Ref 140302,EMI
Share trading debit - INR 49092 - Ref 821202,Investment
Bus ticket purchase - INR 36321 - Ref 562795,Travel
Stock market investment - INR 45190 - Ref 263406,Investment
Personal loan EMI - INR 1177 - Ref 234192,EMI
Laptop EMI payment - INR 23569 - Ref 130603,EMI
Demat account transfer - INR 25383 - Ref 247130,Investment
Hotel stay booking - INR 25143 - Ref 792435,Travel
Grocery food items - INR 10712 - Ref 900531,Food
Laptop EMI payment - INR 12709 - Ref 323750,EMI
Airport taxi fare - INR 13389 - Ref 145871,Travel
Car loan EMI - INR 20073 - Ref 284812,EMI
Consumer durable EMI - INR 3344 - Ref 690244,EMI
Ajio clothing purchase - INR 29424 - Ref 881811,Shopping
Car loan EMI - INR 7125 - Ref 266042,EMI
Cafe coffee purchase - INR 15720 - Ref 717646,Food
Share trading debit - INR 36480 - Ref 125344,Investment
Cafe coffee purchase - INR 40259 - Ref 236644,Food
Cafe coffee purchase - INR 41127 - Ref 376173,Food
Bike loan EMI - INR 31230 - Ref 615549,EMI
Airport taxi fare - INR 8773 - Ref 876188,Travel
Gold bond investment - INR 40430 - Ref 426774,Investment
ETF purchase - INR 5437 - Ref 633257,Investment
Gold bond investment - INR 42895 - Ref 104855,Investment
Appliance EMI - INR 44195 - Ref 854220,EMI
Metro card recharge - INR 22429 - Ref 129891,Travel
Credit card EMI - INR 49975 - Ref 521126,EMI
Laptop EMI payment - INR 41011 - Ref 847811,EMI
Ola cab booking - INR 9421 - Ref 665847,Travel
Personal loan EMI - INR 40439 - Ref 388814,EMI
Gold bond investment - INR 34651 - Ref 688180,Investment
McDonald's meal payment - INR 26325 - Ref 840006,Food
Consumer durable EMI - INR 33649 - Ref 775085,EMI
Electronics purchase - INR 28829 - Ref 532204,Shopping
Gold bond investment - INR 25162 - Ref 245545,Investment
Supermarket shopping - INR 48437 - Ref 706361,Shopping
Metro card recharge - INR 29208 - Ref 795313,Travel
Zomato food delivery - INR 12881 - Ref 211570,Food
PPF contribution - INR 38543 - Ref 116719,Investment
Mutual fund SIP - INR 10352 - Ref 457708,Investment
MakeMyTrip travel booking - INR 30788 - Ref 392054,Travel
Car loan EMI - INR 45034 - Ref 614823,EMI
Restaurant dine-in bill - INR 1755 - Ref 467054,Food
Fixed deposit investment - INR 21392 - Ref 492993,Investment
Amazon online shopping - INR 25680 - Ref 877051,Shopping
Fixed deposit investment - INR 41511 - Ref 571993,Investment
Amazon online shopping - INR 18877 - Ref 752147,Shopping
Car loan EMI - INR 25477 - Ref 492157,EMI
Bus ticket purchase - INR 4235 - Ref 964484,Travel
Airport taxi fare - INR 40329 - Ref 911408,Travel
eBay online order - INR 9273 - Ref 676816,Shopping
Metro card recharge - INR 38660 - Ref 288131,Travel
Share trading debit - INR 14205 - Ref 417677,Investment
IRCTC train ticket - INR 4237 - Ref 428188,Travel
Personal loan EMI - INR 22099 - Ref 624748,EMI
Mall shopping payment - INR 2173 - Ref 796488,Shopping
IRCTC train ticket - INR 31345 - Ref 970857,Travel
Bus ticket purchase - INR 30186 - Ref 149756,Travel
Fixed deposit investment - INR 20010 - Ref 469906,Investment
Lifestyle store purchase - INR 39960 - Ref 979626,Shopping
Grocery food items - INR 27180 - Ref 641110,Food
Supermarket shopping - INR 43303 - Ref 260688,Shopping
Personal loan EMI - INR 8730 - Ref 246824,EMI
Dominos pizza order - INR 792 - Ref 918114,Food
ETF purchase - INR 18900 - Ref 175491,Investment
Cafe coffee purchase - INR 43909 - Ref 971048,Food
Uber ride payment - INR 12835 - Ref 481488,Travel
Bike loan EMI - INR 26119 - Ref 725315,EMI
Zomato food delivery - INR 35547 - Ref 234210,Food
Zomato food delivery - INR 33150 - Ref 588972,Food
Fixed deposit investment - INR 45682 - Ref 883717,Investment
Education loan EMI - INR 29714 - Ref 126709,EMI
Credit card EMI - INR 22577 - Ref 979035,EMI
Mutual fund SIP - INR 2604 - Ref 243189,Investment
MakeMyTrip travel booking - INR 40479 - Ref 327929,Travel
Ajio clothing purchase - INR 12194 - Ref 814250,Shopping
Rapido bike ride - INR 8067 - Ref 619919,Travel
Hotel dinner bill - INR 4064 - Ref 847978,Food
Uber ride payment - INR 10925 - Ref 227982,Travel
Uber ride payment - INR 20152 - Ref 223994,Travel
Consumer durable EMI - INR 13817 - Ref 771598,EMI
Stock market investment - INR 46472 - Ref 678242,Investment
Supermarket shopping - INR 46462 - Ref 980942,Shopping
Lifestyle store purchase - INR 39558 - Ref 790752,Shopping
Airport taxi fare - INR 22391 - Ref 957544,Travel
Supermarket shopping - INR 18583 - Ref 585378,Shopping
Flipkart purchase - INR 21264 - Ref 622574,Shopping
Swiggy order payment - INR 28792 - Ref 221018,Food
Retirement fund investment - INR 19556 - Ref 273267,Investment
Share trading debit - INR 17337 - Ref 744645,Investment
Swiggy order payment - INR 47083 - Ref 925537,Food
ETF purchase - INR 22936 - Ref 634693,Investment
Appliance EMI - INR 42376 - Ref 524983,EMI
Supermarket shopping - INR 33965 - Ref 954807,Shopping
Grocery food items - INR 42872 - Ref 637365,Food
Share trading debit - INR 46405 - Ref 980373,Investment
Retail store shopping - INR 27322 - Ref 405577,Shopping
Bakery purchase - INR 4451 - Ref 402373,Food
Gold bond investment - INR 20083 - Ref 835226,Investment
MakeMyTrip travel booking - INR 9502 - Ref 140788,Travel
Demat account transfer - INR 13313 - Ref 741806,Investment
KFC online order - INR 31626 - Ref 842504,Food
Airport taxi fare - INR 15817 - Ref 570111,Travel
Lifestyle store purchase - INR 36420 - Ref 391640,Shopping
ETF purchase - INR 24062 - Ref 258045,Investment
Hotel dinner bill - INR 21079 - Ref 743247,Food
Appliance EMI - INR 36631 - Ref 213578,EMI
Mutual fund SIP - INR 30979 - Ref 339782,Investment
McDonald's meal payment - INR 38453 - Ref 617038,Food
Airport taxi fare - INR 19229 - Ref 255150,Travel
Bike loan EMI - INR 46841 - Ref 706272,EMI
Flipkart purchase - INR 37899 - Ref 698497,Shopping
IRCTC train ticket - INR 45723 - Ref 545954,Travel
Appliance EMI - INR 23372 - Ref 997333,EMI
KFC online order - INR 4674 - Ref 640876,Food
Retirement fund investment - INR 42397 - Ref 945139,Investment
Dominos pizza order - INR 39277 - Ref 985667,Food
Supermarket shopping - INR 40556 - Ref 853449,Shopping
Grocery food items - INR 26827 - Ref 159438,Food
Gold bond investment - INR 25402 - Ref 832381,Investment
ETF purchase - INR 39762 - Ref 459705,Investment
Restaurant dine-in bill - INR 27609 - Ref 295863,Food
Mutual fund SIP - INR 14408 - Ref 874375,Investment
Credit card EMI - INR 29308 - Ref 429585,EMI
Appliance EMI - INR 15756 - Ref 704066,EMI
Ola cab booking - INR 144 - Ref 416178,Travel
ETF purchase - INR 37062 - Ref 153636,Investment
Flipkart purchase - INR 7509 - Ref 496466,Shopping
MakeMyTrip travel booking - INR 2644 - Ref 973445,Travel
Demat account transfer - INR 10633 - Ref 262467,Investment
Uber ride payment - INR 36291 - Ref 721435,Travel
Appliance EMI - INR 47688 - Ref 540782,EMI
Bakery purchase - INR 41510 - Ref 361675,Food
Laptop EMI payment - INR 28808 - Ref 887243,EMI
Restaurant dine-in bill - INR 35642 - Ref 915282,Food
Home loan EMI - INR 5944 - Ref 675004,EMI
Mutual fund SIP - INR 30877 - Ref 696079,Investment
Grocery food items - INR 10751 - Ref 542869,Food
Dominos pizza order - INR 32107 - Ref 119814,Food
Retail store shopping - INR 19808 - Ref 876606,Shopping
Swiggy order payment - INR 36212 - Ref 901301,Food
Rapido bike ride - INR 34955 - Ref 398418,Travel
Gold bond investment - INR 16830 - Ref 900975,Investment
Personal loan EMI - INR 31424 - Ref 597254,EMI
Swiggy order payment - INR 39170 - Ref 936702,Food
KFC online order - INR 14463 - Ref 935769,Food
Home loan EMI - INR 48215 - Ref 454472,EMI
Bike loan EMI - INR 1126 - Ref 753610,EMI
Appliance EMI - INR 17463 - Ref 560595,EMI
Uber ride payment - INR 15442 - Ref 841055,Travel
Supermarket shopping - INR 33095 - Ref 541846,Shopping
Laptop EMI payment - INR 23921 - Ref 976084,EMI
KFC online order - INR 8408 - Ref 732665,Food
Ola cab booking - INR 30501 - Ref 763241,Travel
Fixed deposit investment - INR 29038 - Ref 923531,Investment
Home loan EMI - INR 48971 - Ref 602903,EMI
PPF contribution - INR 44449 - Ref 466020,Investment
Rapido bike ride - INR 29990 - Ref 719257,Travel
Retail store shopping - INR 41342 - Ref 337172,Shopping
Zomato food delivery - INR 31626 - Ref 810618,Food
Personal loan EMI - INR 17789 - Ref 281320,EMI
McDonald's meal payment - INR 2586 - Ref 122466,Food
Mall shopping payment - INR 48451 - Ref 999704,Shopping
Gold bond investment - INR 16784 - Ref 170272,Investment
MakeMyTrip travel booking - INR 39776 - Ref 277087,Travel
Electronics purchase - INR 17227 - Ref 325318,Shopping
Swiggy order payment - INR 49968 - Ref 797637,Food
ETF purchase - INR 33504 - Ref 512263,Investment
NPS contribution - INR 3081 - Ref 375643,Investment
Amazon online shopping - INR 36835 - Ref 507204,Shopping
IRCTC train ticket - INR 36325 - Ref 663836,Travel
Electronics purchase - INR 31285 - Ref 612849,Shopping
Ola cab booking - INR 43493 - Ref 352446,Travel
Gold bond investment - INR 33078 - Ref 391762,Investment
Laptop EMI payment - INR 38002 - Ref 388239,EMI
MakeMyTrip travel booking - INR 12534 - Ref 132286,Travel
Fixed deposit investment - INR 45231 - Ref 153701,Investment
Credit card EMI - INR 21332 - Ref 404162,EMI
Share trading debit - INR 25486 - Ref 990320,Investment
Bakery purchase - INR 735 - Ref 453641,Food
Credit card EMI - INR 33893 - Ref 291476,EMI
Zomato food delivery - INR 40548 - Ref 857291,Food
Car loan EMI - INR 12935 - Ref 442521,EMI
Stock market investment - INR 20744 - Ref 594647,Investment
Metro card recharge - INR 41834 - Ref 410868,Travel
Ola cab booking - INR 30338 - Ref 650316,Travel
Hotel stay booking - INR 42643 - Ref 318944,Travel
Education loan EMI - INR 16603 - Ref 741992,EMI
ETF purchase - INR 39548 - Ref 370484,Investment
Rapido bike ride - INR 49278 - Ref 254612,Travel
Hotel dinner bill - INR 3091 - Ref 597378,Food
Gold bond investment - INR 31263 - Ref 488760,Investment
Lifestyle store purchase - INR 19093 - Ref 121629,Shopping
Mutual fund SIP - INR 41603 - Ref 558280,Investment
Stock market investment - INR 31428 - Ref 356522,Investment
Bike loan EMI - INR 10572 - Ref 117283,EMI
Swiggy order payment - INR 32887 - Ref 589238,Food
Share trading debit - INR 6249 - Ref 707644,Investment
Mutual fund SIP - INR 34791 - Ref 849002,Investment
Bike loan EMI - INR 32969 - Ref 143237,EMI
Mutual fund SIP - INR 11624 - Ref 116291,Investment
Mutual fund SIP - INR 16260 - Ref 662117,Investment
Laptop EMI payment - INR 28214 - Ref 246102,EMI
ETF purchase - INR 22119 - Ref 724509,Investment
Lifestyle store purchase - INR 5753 - Ref 699609,Shopping
MakeMyTrip travel booking - INR 4369 - Ref 913683,Travel
Gold bond investment - INR 35978 - Ref 907127,Investment
ETF purchase - INR 20357 - Ref 718430,Investment
Myntra fashion order - INR 17029 - Ref 269713,Shopping
Lifestyle store purchase - INR 26099 - Ref 390963,Shopping
eBay online order - INR 46377 - Ref 603736,Shopping
ETF purchase - INR 6453 - Ref 548833,Investment
Education loan EMI - INR 1217 - Ref 851816,EMI
KFC online order - INR 32925 - Ref 117395,Food
Flipkart purchase - INR 29314 - Ref 426412,Shopping
Credit card EMI - INR 40128 - Ref 876792,EMI
Credit card EMI - INR 11589 - Ref 824200,EMI
Hotel stay booking - INR 17665 - Ref 482685,Travel
McDonald's meal payment - INR 11284 - Ref 970428,Food
Demat account transfer - INR 3241 - Ref 322838,Investment
Ola cab booking - INR 18726 - Ref 398635,Travel
NPS contribution - INR 27246 - Ref 490781,Investment
Retail store shopping - INR 37013 - Ref 213600,Shopping
Metro card recharge - INR 21427 - Ref 401369,Travel
Retirement fund investment - INR 39606 - Ref 110288,Investment
Amazon online shopping - INR 23485 - Ref 649771,Shopping
Hotel dinner bill - INR 22903 - Ref 190778,Food
ETF purchase - INR 46118 - Ref 455036,Investment
Supermarket shopping - INR 48803 - Ref 338555,Shopping
Airport taxi fare - INR 44485 - Ref 431972,Travel
Appliance EMI - INR 2913 - Ref 243397,EMI
Fixed deposit investment - INR 32357 - Ref 689940,Investment
Retail store shopping - INR 37521 - Ref 888384,Shopping
Mall shopping payment - INR 10304 - Ref 437167,Shopping
Amazon online shopping - INR 27026 - Ref 324704,Shopping
Hotel dinner bill - INR 16078 - Ref 104398,Food
Mutual fund SIP - INR 31429 - Ref 917488,Investment
NPS contribution - INR 41004 - Ref 243206,Investment
Bike loan EMI - INR 18897 - Ref 566350,EMI
Metro card recharge - INR 26979 - Ref 309056,Travel
Hotel stay booking - INR 22142 - Ref 716282,Travel
Share trading debit - INR 6355 - Ref 711941,Investment
Lifestyle store purchase - INR 546 - Ref 309301,Shopping
Credit card EMI - INR 8482 - Ref 960719,EMI
Stock market investment - INR 44828 - Ref 712647,Investment
Uber ride payment - INR 20330 - Ref 103532,Travel
Airport taxi fare - INR 40249 - Ref 624315,Travel
Demat account transfer - INR 46188 - Ref 209890,Investment
MakeMyTrip travel booking - INR 16288 - Ref 604613,Travel
Cafe coffee purchase - INR 44423 - Ref 138791,Food
Mobile EMI payment - INR 17184 - Ref 908046,EMI
KFC online order - INR 24859 - Ref 742247,Food
Ajio clothing purchase - INR 47941 - Ref 384056,Shopping
Lifestyle store purchase - INR 45975 - Ref 876741,Shopping
Education loan EMI - INR 41500 - Ref 794145,EMI
Personal loan EMI - INR 3506 - Ref 102034,EMI
Stock market investment - INR 46185 - Ref 716254,Investment
eBay online order - INR 22103 - Ref 107634,Shopping
Retirement fund investment - INR 36258 - Ref 354243,Investment
Flipkart purchase - INR 38713 - Ref 791539,Shopping
Flipkart purchase - INR 46490 - Ref 770136,Shopping
Ola cab booking - INR 38146 - Ref 837245,Travel
Rapido bike ride - INR 44310 - Ref 936000,Travel
MakeMyTrip travel booking - INR 45539 - Ref 511628,Travel
Cafe coffee purchase - INR 32312 - Ref 761148,Food
Flight ticket booking - INR 45202 - Ref 283947,Travel
Bus ticket purchase - INR 35392 - Ref 872639,Travel
Share trading debit - INR 21696 - Ref 472841,Investment
Home loan EMI - INR 42648 - Ref 886347,EMI
Lifestyle store purchase - INR 6225 - Ref 265547,Shopping
Dominos pizza order - INR 12770 - Ref 946634,Food
Dominos pizza order - INR 4197 - Ref 456439,Food
PPF contribution - INR 34220 - Ref 212888,Investment
Swiggy order payment - INR 47939 - Ref 635766,Food
MakeMyTrip travel booking - INR 16272 - Ref 648975,Travel
Share trading debit - INR 5409 - Ref 297440,Investment
Retail store shopping - INR 38015 - Ref 656679,Shopping
Swiggy order payment - INR 38834 - Ref 481894,Food
Mutual fund SIP - INR 6154 - Ref 259359,Investment
MakeMyTrip travel booking - INR 11850 - Ref 884465,Travel
Amazon online shopping - INR 49499 - Ref 530801,Shopping
Credit card EMI - INR 26761 - Ref 724004,EMI
Mutual fund SIP - INR 20252 - Ref 989099,Investment
Mobile EMI payment - INR 26761 - Ref 452638,EMI
Bakery purchase - INR 33900 - Ref 509967,Food
Myntra fashion order - INR 5180 - Ref 164490,Shopping
Mutual fund SIP - INR 18264 - Ref 729958,Investment
Rapido bike ride - INR 17321 - Ref 154597,Travel
Personal loan EMI - INR 44942 - Ref 179493,EMI
Zomato food delivery - INR 47118 - Ref 457654,Food
Retail store shopping - INR 39153 - Ref 188880,Shopping
Lifestyle store purchase - INR 8439 - Ref 240600,Shopping
Electronics purchase - INR 26360 - Ref 924496,Shopping
Ola cab booking - INR 684 - Ref 540030,Travel
Airport taxi fare - INR 3448 - Ref 270877,Travel
Hotel stay booking - INR 26950 - Ref 117573,Travel
Metro card recharge - INR 31539 - Ref 391960,Travel
Fixed deposit investment - INR 17081 - Ref 790260,Investment
Myntra fashion order - INR 31487 - Ref 852636,Shopping
Consumer durable EMI - INR 33416 - Ref 762187,EMI
Cafe coffee purchase - INR 34426 - Ref 187328,Food
Retail store shopping - INR 49153 - Ref 818403,Shopping
Rapido bike ride - INR 19668 - Ref 804547,Travel
PPF contribution - INR 32995 - Ref 852408,Investment
PPF contribution - INR 23251 - Ref 760574,Investment
Flipkart purchase - INR 32238 - Ref 840275,Shopping
NPS contribution - INR 31732 - Ref 215865,Investment
Education loan EMI - INR 12101 - Ref 313102,EMI
IRCTC train ticket - INR 43636 - Ref 492293,Travel
ETF purchase - INR 18858 - Ref 314700,Investment
Consumer durable EMI - INR 8316 - Ref 482822,EMI
ETF purchase - INR 17138 - Ref 737123,Investment
Lifestyle store purchase - INR 22233 - Ref 547207,Shopping
Ola cab booking - INR 49168 - Ref 634343,Travel
Electronics purchase - INR 30789 - Ref 502178,Shopping
Zomato food delivery - INR 41736 - Ref 144257,Food
Rapido bike ride - INR 14698 - Ref 281386,Travel
Fixed deposit investment - INR 37998 - Ref 497585,Investment
Hotel dinner bill - INR 30387 - Ref 644866,Food
PPF contribution - INR 978 - Ref 227414,Investment
Supermarket shopping - INR 47015 - Ref 599423,Shopping
ETF purchase - INR 2309 - Ref 331235,Investment
Myntra fashion order - INR 22510 - Ref 396415,Shopping
KFC online order - INR 3904 - Ref 105972,Food
Lifestyle store purchase - INR 10232 - Ref 594416,Shopping
Education loan EMI - INR 21661 - Ref 691041,EMI
Education loan EMI - INR 33653 - Ref 525825,EMI
Mutual fund SIP - INR 27622 - Ref 418756,Investment
Swiggy order payment - INR 2363 - Ref 225472,Food
Ola cab booking - INR 42629 - Ref 809502,Travel
Personal loan EMI - INR 15049 - Ref 276716,EMI
Home loan EMI - INR 18065 - Ref 445616,EMI
Lifestyle store purchase - INR 45956 - Ref 884771,Shopping
Flipkart purchase - INR 32292 - Ref 323571,Shopping
Stock market investment - INR 5290 - Ref 650010,Investment
McDonald's meal payment - INR 36168 - Ref 285790,Food
Zomato food delivery - INR 34745 - Ref 955644,Food
Swiggy order payment - INR 28808 - Ref 574895,Food
